FileName,md5Hash,Machine,DebugSize,DebugRVA,MajorImageVersion,MajorOSVersion,ExportRVA,ExportSize,IatVRA,MajorLinkerVersion,MinorLinkerVersion,NumberOfSections,SizeOfStackReserve,DllCharacteristics,ResourceSize,BitcoinAddresses,Benign
api-ms-win-crt-locale-l1-1-0 (32).dll,38e3e3d099f028fbb0167249973283fa,332,56,4096,10,10,4320,1125,0,14,0,2,262144,1344,1016,0,1
vfprintpthelper (2).dll,eda2e577a3d0db174a80f693d377ddac,332,84,130864,10,10,545392,233,720896,14,10,5,262144,16704,1112,0,1
iumcrypt (2).dll,2deed328fafe693102000332efc21317,34404,84,49440,10,10,51712,400,44176,14,10,6,262144,16736,1040,0,1
fdProxy (5).dll,4db7cf77303373f1a6178e9d8da0953a,332,28,8432,6,6,27728,164,8192,9,0,5,262144,320,1024,0,1
schedcli (6).dll,6d2c5eac65d1b565144058d8e77ba813,34404,28,4688,6,6,23136,170,4096,9,0,5,262144,320,1040,0,1
VirusShare_2b0a77056f19256ffefbe840ee73fbd0,2b0a77056f19256ffefbe840ee73fbd0,332,28,374912,0,5,0,0,372736,9,0,6,1048576,33088,401360,0,0
VirusShare_48e448df944909c81f27a4dd92647cb9,48e448df944909c81f27a4dd92647cb9,332,0,0,0,5,0,0,266240,9,0,6,1048576,32768,6672,0,0
api-ms-win-core-processenvironment-l1-1-0.dll,fa778a303960353843eb915efdfd112e,332,84,4096,10,10,4352,1351,0,14,10,2,262144,1344,1008,0,1
VirusShare_f7e3bccfdf0b552b097c30c56508caaf,f7e3bccfdf0b552b097c30c56508caaf,332,0,0,0,5,0,0,4096,9,0,3,1048576,32768,4728,0,0
OneDrive (2).exe,00f30fdfde3e276c1a731c2df951d67e,332,56,303872,0,6,0,0,303104,12,10,5,1048576,33088,1074296,0,1
VirusShare_6a3617e86953e7f4b177ead1c84f71f6,6a3617e86953e7f4b177ead1c84f71f6,332,0,0,0,4,0,0,0,5,12,3,1048576,0,172,0,0
nvdispgenco64 (2).dll,e82366c8d80ffe4a9d17fd5d6fbf5c46,34404,28,1112432,0,5,1484272,83,1110016,9,0,7,1048576,320,1436,0,1
VirusShare_6e33b92158bbbd6a4d1bd66840092eed,6e33b92158bbbd6a4d1bd66840092eed,332,0,0,0,4,0,0,8520,6,0,2,1048576,0,0,0,0
api-ms-win-core-datetime-l1-1-0 (16).dll,ae10a55ef229c75d4c9757c14d35ab41,452,84,4096,10,10,4352,272,0,14,10,2,262144,320,1008,0,1
VirusShare_f1f74630b4ef1ccf628f4cdffdd47978,f1f74630b4ef1ccf628f4cdffdd47978,332,0,0,0,5,0,0,16384,9,0,11,1048576,0,3112,0,0
mscorsvw.exe,c9b7dee3266f88058ce4bc685cdefb33,332,84,81904,10,6,0,0,90112,12,10,5,1048576,49472,1900,0,1
api-ms-win-core-synch-l1-2-0 (29).dll,dfb704c9cc737d1ea71a0e51b9b6a19f,34404,84,4096,10,10,4192,1144,0,14,10,2,262144,352,1008,0,1
winnlsres (7).dll,20d6a635dfd10a15b11464c35e26a3f7,34404,56,4096,10,10,0,0,0,14,10,2,262144,352,18720,0,1
CNB_0341.DLL,4df4e53abcc26abfa4126616542ad5fa,34404,28,4464,6,6,30688,249,4096,9,0,5,262144,64,976,0,1
VirusShare_35f24cdafb50bd7b4d2933413f10ad57,35f24cdafb50bd7b4d2933413f10ad57,332,0,0,8,9,0,0,0,8,0,6,1048576,0,25036,0,0
StorageCommon.resources (5).dll,7f05428f50deab6dbd4419a654ec9f7d,332,0,0,0,4,0,0,8192,11,0,3,1048576,34112,848,0,1
Microsoft.VisualStudio.Workspace.Extensions.Implementation.resources (11).dll,de8919a913e7d9f59441f0d558a571fd,332,0,0,0,4,0,0,8192,11,0,3,1048576,34112,1200,0,1
Windows.Devices.WiFi (3).dll,80cfe50c0210afb477e664a5740a0654,34404,84,233104,10,10,251888,232,201160,14,10,7,262144,16736,1080,0,1
VirusShare_8963afb62588c465d846924d70c4fa44,8963afb62588c465d846924d70c4fa44,332,0,0,0,5,0,0,12288,9,0,5,1048576,0,6912,0,0
VirusShare_3a66ab54ba79ec9dd59e4c0a27cb7e30,3a66ab54ba79ec9dd59e4c0a27cb7e30,332,0,0,0,5,0,0,57344,9,0,5,1048576,32768,161496,0,0
VirusShare_c33cc8cf784026cbfcb11341331e8a49,c33cc8cf784026cbfcb11341331e8a49,332,0,0,0,4,0,0,0,2,25,10,1048576,0,62676,0,0
VirusShare_086bb46796f7f61f0a733c8dfffb0831,086bb46796f7f61f0a733c8dfffb0831,332,0,0,0,4,0,0,0,6,0,3,1048576,0,768,0,0
ReportingServicesNativeClient.resources (30).dll,0d6e42083095b8d7ce1dc17193233484,332,0,0,0,4,0,0,8192,8,0,3,1048576,34112,1344,0,1
VirusShare_6ba774016af2e16f7598e31cc1e37620,6ba774016af2e16f7598e31cc1e37620,332,0,0,7,10,0,0,0,7,0,8,1048576,0,99628,0,0
VirusShare_3b6eb52ff385de778220a6319961ed2e,3b6eb52ff385de778220a6319961ed2e,332,0,0,6,4,0,0,28672,6,0,5,1048576,32768,3120,0,0
OSPPSVC.EXE,fe9c0029e1af26350d9985d00520e5c8,34404,56,4515252,21315,6,0,0,4096,9,0,5,524288,33088,26800,0,1
VirusShare_1bf8e916aa4f5678c7f396bbc85dc560,1bf8e916aa4f5678c7f396bbc85dc560,332,0,0,0,4,0,0,8192,9,0,5,1048576,0,388096,0,0
VirusShare_be47b31a70b0efca7bbf8d4fbd9a7245,be47b31a70b0efca7bbf8d4fbd9a7245,332,56,135328,0,4,136368,174,135168,5,12,5,1048576,0,864,0,0
VirusShare_e3c48bd601bc4d99226e760ae70a6148,e3c48bd601bc4d99226e760ae70a6148,332,0,0,0,4,0,0,8520,6,0,2,1048576,0,0,0,0
VirusShare_54c13b855167b5650c0e9e6748a71261,54c13b855167b5650c0e9e6748a71261,332,0,0,6,4,0,0,28672,6,0,5,1048576,32768,3120,0,0
VirusShare_1ed0a3f97676a4d538d6a5dd9b445602,1ed0a3f97676a4d538d6a5dd9b445602,332,0,0,7,10,301588,116,0,7,0,3,0,0,2376,0,0
VirusShare_baa6a3688e1c9d74b19dd6ca882248c1,baa6a3688e1c9d74b19dd6ca882248c1,332,0,0,1,4,0,0,4096,6,0,3,1048576,0,23504,0,0
cofire (3).exe,68cd4550224cfb5a10f64932a751018e,34404,28,4832,6,6,0,0,4096,9,0,5,524288,33088,2632,0,1
VirusShare_733c0410522a831c83d92c05d062c2a8,733c0410522a831c83d92c05d062c2a8,332,0,0,7,8,0,0,0,8,0,8,1048576,0,12624,0,0
VirusShare_b8a6b7bb6cdda974d7d12f67d728d36d,b8a6b7bb6cdda974d7d12f67d728d36d,332,0,0,6,4,0,0,28672,6,0,5,1048576,32768,3152,0,0
Microsoft.AnalysisServices.Common.resources (27).dll,3009cb01440d362afacff3eb4adc0c9f,332,0,0,0,4,0,0,8192,8,0,3,1048576,34112,1264,0,1
Microsoft.AnalysisServices.Layout.resources (40).dll,4dc3c4f47806b09b08bd3a34fac20908,332,0,0,0,4,0,0,8192,8,0,3,1048576,34112,1304,0,1
IntelMEFWVer (2).dll,0e7398eb40e4e595ed0009179c0ce5a7,332,112,8352,0,6,0,0,8192,14,0,6,1048576,320,1552,0,1
Microsoft.VisualStudio.ContextManagement.Package.dll,ec84f879d486399117be251fb2a8835f,332,28,91788,0,4,0,0,8192,48,0,3,1048576,34144,1408,0,1
TFSSecurity.resources (6).dll,136828f6edaccbe13e7ec10b0c31f810,332,0,0,0,4,0,0,8192,11,0,3,1048576,34112,1160,0,1
VirusShare_5ae956749f76d6153b73566acfb21bb8,5ae956749f76d6153b73566acfb21bb8,332,0,0,0,4,0,0,322684,2,50,7,1048576,0,37040,0,0
VirusShare_0a29134064c19d23dc603947eb8e44a7,0a29134064c19d23dc603947eb8e44a7,332,0,0,6,4,0,0,28672,6,0,5,1048576,32768,3144,0,0
VirusShare_de37ffc3bf5629a267693982c8b672ac,de37ffc3bf5629a267693982c8b672ac,332,0,0,0,5,0,0,32768,9,0,11,1048576,0,3840,0,0
VirusShare_4ef48ccac4782a4a0bbaa0cc1f72ee05,4ef48ccac4782a4a0bbaa0cc1f72ee05,332,0,0,10,9,0,0,0,6,0,10,1048576,0,97928,0,0
VirusShare_d1d62c3dc2ed1cadd794c7a3bc23bafd,d1d62c3dc2ed1cadd794c7a3bc23bafd,332,0,0,0,4,0,0,0,7,10,3,1048576,0,0,0,0
VirusShare_994c86b122aaa848fd9f379365b30f63,994c86b122aaa848fd9f379365b30f63,332,0,0,0,4,0,0,0,8,0,5,1048576,0,144812,0,0
VirusShare_bd5a7150cce13d1ed5c154bd1d4f5480,bd5a7150cce13d1ed5c154bd1d4f5480,332,0,0,1,4,0,0,4096,6,0,3,1048576,0,23504,0,0
psisdecd (2).dll,3e6943b410e161d0212cbcce044ca433,332,84,56480,10,10,403184,165,409600,14,10,5,262144,16704,66152,0,1
shvlzm (2).exe,a6d62f629f1725be144db143db465325,34404,28,4688,6,6,0,0,4096,9,0,5,524288,33088,77368,0,1
VirusShare_db820ebd679c6f106c896962f957c150,db820ebd679c6f106c896962f957c150,332,0,0,1,4,0,0,4096,6,0,3,1048576,0,23504,0,0
VirusShare_12e3f40305bc2268385c1c4d920d6d47,12e3f40305bc2268385c1c4d920d6d47,332,0,0,0,4,0,0,33868,2,50,4,1048576,0,1608,0,0
mspaint (9).exe,d8c667764c8d6efcc440ad26a86be84c,332,28,8576,6,6,0,0,4096,9,0,4,262144,33088,5759136,0,1
Microsoft.VisualStudio.Setup.resources (11).dll,dfabde6e83a71ccbb0425aaab6fc9db8,332,0,0,0,4,0,0,8192,11,0,3,1048576,34112,1168,0,1
Microsoft.TeamFoundation.OfficeIntegration.Common.resources.dll,ce429ef125559fde3085a5d0a57f8ac6,332,0,0,0,4,0,0,8192,11,0,3,1048576,34112,1392,0,1
System.Windows.Forms.DataVisualization.Design (2).dll,4d7b5d36112f74992d1237ae69cb4ed1,332,28,71204,0,4,0,0,8192,48,0,3,1048576,34144,1312,0,1
VirusShare_d7d016162321f0eba754201bfd85183b,d7d016162321f0eba754201bfd85183b,332,0,0,0,4,0,0,223380,2,50,5,1048576,0,576,0,0
VirusShare_2a240f1902f413e299bde12d40dbb426,2a240f1902f413e299bde12d40dbb426,332,28,70176,0,4,0,0,69632,8,0,5,1048576,0,1456,0,0
jsdt.dll,34628c6f175974033ab602d2ab4e466b,332,28,12464,0,5,14416,314,12288,10,0,5,1048576,320,920,0,1
VirusShare_6db5142f282eebe57537239c3f62998c,6db5142f282eebe57537239c3f62998c,332,0,0,0,4,0,0,121160,2,50,7,1048576,0,2636,0,0
vslogui.dll,95a55e325bf760cce231374f6c0d1cea,332,28,4096,10,6,0,0,0,14,10,2,1048576,1344,76360,0,1
MSTTSEngine_OneCore (2).dll,cd367e56e8a503060641543c2d1f974c,332,84,95952,10,10,1469904,176,1495040,14,10,6,262144,16704,30808,0,1
VirusShare_b56db6ad053fe817838120bcd4501817,b56db6ad053fe817838120bcd4501817,332,0,0,6,4,0,0,28672,6,0,5,1048576,32768,3144,0,0
Windows.Devices.Printers.Extensions (3).dll,7881306abc7179e79b552e1d7a9f1e54,34404,84,39168,10,10,41296,168,36200,14,10,6,262144,16736,1152,0,1
VirusShare_bd8159c67e3144d801f94f3d0fdf9a70,bd8159c67e3144d801f94f3d0fdf9a70,332,28,6748,0,4,0,0,4096,6,0,3,1048576,0,11429,0,0
VirusShare_450260983a0062f93d2263c620cdefd7,450260983a0062f93d2263c620cdefd7,332,56,119280,0,5,0,0,118784,11,0,5,1048576,33088,620472,0,0
VirusShare_28bf6a05043e5e2d1e7c28dbf92d273a,28bf6a05043e5e2d1e7c28dbf92d273a,332,0,0,0,5,0,0,4096,9,0,7,1048576,1024,12984,0,0
VirusShare_fe36dbc81cef2755a42c4a7176356890,fe36dbc81cef2755a42c4a7176356890,332,0,0,1,4,0,0,4096,6,0,3,1048576,0,23504,0,0
VirusShare_213ef37dd990c9f5139a6be5d13f9420,213ef37dd990c9f5139a6be5d13f9420,332,0,0,0,4,0,0,0,1,25,4,1048576,0,507265,0,0
VirusShare_54a8f0ba762ed4746b38681c419262a0,54a8f0ba762ed4746b38681c419262a0,332,0,0,0,4,0,0,8192,6,0,4,1048576,0,1968,0,0
powercpl (5).dll,02dd706ebb045f08399cb0b4c4ea518f,332,28,5792,6,6,145344,164,4096,9,0,4,262144,320,329576,0,1
VirusShare_29d77c1e1901830041f182e958ca3f09,29d77c1e1901830041f182e958ca3f09,332,0,0,0,4,0,0,0,2,25,3,1048576,0,144384,0,0
brmzrd13.DLL,b18f7f49d16276815b7d5db5faade87c,34404,28,4512,6,6,21696,107,4096,9,0,5,262144,64,920,0,1
VirusShare_d621eac0fff8c08c667f779766396df0,d621eac0fff8c08c667f779766396df0,332,0,0,0,5,0,0,0,10,0,4,4194304,32768,140248,0,0
VirusShare_f60843ba1983240373589688d4098f71,f60843ba1983240373589688d4098f71,332,0,0,8,9,0,0,0,9,0,6,1048576,0,32480,0,0
mlang (2).dll,744aa32c1f0fba14c9922270d16990d9,332,84,23280,10,10,143760,420,163840,14,10,6,262144,16704,31128,0,1
VirusShare_adbcefc71e9a8bd1b5d8679889020d10,adbcefc71e9a8bd1b5d8679889020d10,332,28,86016,0,13,36864,4988,86044,41,34,11,1048576,0,2766,0,0
vmclientcore.dll,1ecd1ddfeaad51be3bf31c45a0366d5d,332,56,95712,0,6,116208,233,94208,12,0,5,1048576,320,2704,0,1
VirusShare_ad65c18da4ff5f2a806b0e27c0befc40,ad65c18da4ff5f2a806b0e27c0befc40,332,0,0,0,4,65184,81,61440,8,0,7,1048576,64,1052,0,0
wups (3).dll,85ad39d87463588e64efe9820af6d92d,332,84,10656,10,10,25696,183,32768,14,10,5,262144,16704,1032,0,1
Microsoft.AnalysisServices.Common.Wizard.resources (8).dll,6642b37f52ab9d879511070301ef8b63,332,0,0,0,4,0,0,8192,8,0,3,1048576,34112,1264,0,1
aadtb (3).dll,50f244cde04f76885546af5c5fc3cffd,34404,84,821904,0,6,1041952,248,700416,14,10,8,1048576,16736,76656,0,1
Microsoft.VisualStudio.Setup.resources (13).dll,1518ad380157afee4458bc16fe1c4fcf,332,0,0,0,4,0,0,8192,11,0,3,1048576,34112,1144,0,1
api-ms-win-core-processthreads-l1-1-1 (6).dll,b82f6345624fe1313a8668cdb6fdb3ae,332,84,4096,10,10,4352,986,0,14,10,2,262144,1344,1008,0,1
sfc (5).dll,3ebebc5bbbc9feafcb29b31fd4d491f1,332,28,4096,6,6,4128,688,0,9,0,2,262144,1344,1008,0,1
VirusShare_de9ba3d01252691abfbf368255438707,de9ba3d01252691abfbf368255438707,332,0,0,0,4,31776,71,4096,7,10,5,1048576,0,58888,0,0
imkrcac (3).dll,b42340f89e4ef75c80e6725080e47f66,332,84,20320,10,10,254912,161,278528,14,10,5,262144,16704,5968,0,1
VirusShare_144fe686a8f036be902c94caa38d1606,144fe686a8f036be902c94caa38d1606,332,0,0,0,4,0,0,255276,2,50,6,1048576,0,7132,0,0
MsiMsp.exe,96c6946dc85c5eb8818f20e1ddbbbbad,452,84,9872,10,10,0,0,61440,14,10,6,262144,49472,3072,0,1
AdHocReportingExcelClient (11).dll,1b6e9fb5a5a9f8d38ed83beb9f967d7e,332,84,247728,6,6,282528,203,221184,12,10,5,262144,320,436808,0,1
VirusShare_056f95cd6f35bfa9afcb5aa2e9bc837c,056f95cd6f35bfa9afcb5aa2e9bc837c,332,0,0,9,6,208896,128,0,6,2,8,0,0,9988,0,0
VirusShare_23a9c9ba1ce46b934ce44e1bb7e2ff6f,23a9c9ba1ce46b934ce44e1bb7e2ff6f,332,0,0,0,4,0,0,260400,2,50,4,1048576,0,1636,0,0
VirusShare_70f35611ac5a05718605b8a201c5b2ce,70f35611ac5a05718605b8a201c5b2ce,332,0,0,0,5,0,0,0,10,0,3,1048576,33088,32424,0,0
VirusShare_12f06dabdbd79df1d24cec23fbd5c600,12f06dabdbd79df1d24cec23fbd5c600,332,28,4656,0,4,39584,4251,57800,8,0,6,1048576,0,0,0,0
jsproxy (12).dll,5067bcfeaf1258e7bed9f97d3e4366d0,34404,28,4720,6,6,58848,288,4096,9,0,5,262144,64,1024,0,1
hnetcfg (3).dll,9217b54c2e379979a3e7c315be36f532,34404,84,274400,10,10,330976,524,255016,14,10,7,262144,16736,31816,0,1
VirusShare_6ad8166208ee70b61bfaa6202435b480,6ad8166208ee70b61bfaa6202435b480,332,0,0,0,5,66175,132,74613,26,18,8,1048576,0,1658,0,0
VirusShare_968f7f89a0ed91418e7344ce3aabe9db,968f7f89a0ed91418e7344ce3aabe9db,332,0,0,0,4,0,0,0,0,57,2,0,1,174,0,0
VirusShare_fd3202a577e21bd5f23e4004790d459e,fd3202a577e21bd5f23e4004790d459e,332,0,0,0,4,0,0,15060,2,50,7,1048576,0,1636,0,0
WindowsDefaultHeatProcessor (3).dll,1e38a547c9380dab0f0692e1ee9cc5b3,34404,84,96032,10,10,103328,104,81728,14,10,5,262144,16736,0,0,1
srvcli (5).dll,eea390bc57c91da7e634c8e7c484cdb9,332,28,4464,6,6,64656,1147,4096,9,0,4,262144,320,1024,0,1
SyncRes (2).dll,523f031eb945e23a53dde8b9ae67578f,34404,56,4096,10,10,0,0,0,14,10,2,262144,352,1288,0,1
PeopleCommonControls (2).dll,b7413205ee842080613b43ec7ff9eae6,34404,84,1355664,0,6,1699488,128,1142784,14,10,6,1048576,16736,16,0,1
ShellCommonCommonProxyStub (3).dll,69b4ed94598dd2f41afa8b23715c0147,34404,84,214624,10,10,216192,152,157728,14,10,7,262144,16736,1152,0,1
VirusShare_5bf17b70ba299a3548553481f52c5c20,5bf17b70ba299a3548553481f52c5c20,332,0,0,0,4,0,0,0,0,57,2,0,1,174,0,0
api-ms-win-crt-utility-l1-1-0 (16).dll,6bc85715c6a0006cdeff1b3d7ffd796f,34404,84,4112,10,10,4368,1118,0,14,10,2,262144,352,1008,0,1
fpacutl.dll,e4996e541573390db62d33bfbe16da6a,332,28,1058384,0,6,1471232,324778,1056768,12,0,5,1048576,320,1412,1,1
VirusShare_286a299ea34a1314b53a2c4bddd35680,286a299ea34a1314b53a2c4bddd35680,332,0,0,1,4,0,0,4096,6,0,3,1048576,0,23504,0,0
mscorjit (6).dll,38b1fe2ecec2e48cbdeb55d0e5d11189,332,56,352744,8,5,282864,70,4096,8,0,4,1048576,64,1616,0,1
VirusShare_10db8f341d22ed17e85409c5b38e3432,10db8f341d22ed17e85409c5b38e3432,332,0,0,0,4,0,0,8520,6,0,2,1048576,0,0,0,0
VirusShare_dc416ba5b0f69e7ae0bc8b21d2d55ed9,dc416ba5b0f69e7ae0bc8b21d2d55ed9,332,0,0,0,5,0,0,0,2,25,4,1048576,3,57272,0,0
VirusShare_74708008ce6232a2534e90f18744d8a9,74708008ce6232a2534e90f18744d8a9,332,0,0,0,4,0,0,8520,6,0,2,1048576,0,0,0,0
node (3).dll,7c10047f58caa3378de39cb8f3b937fe,34404,84,15227568,0,6,16278256,1356788,12087296,14,0,8,1048576,352,101296,1,1
WinAppDeployCmd.resources.dll,d0b87ad9d3cc41bd34652758910b3e76,332,0,0,0,4,0,0,8192,11,0,3,1048576,34112,1016,0,1
VirusShare_ca508f5a56bdd3d48082044e2982eee4,ca508f5a56bdd3d48082044e2982eee4,332,0,0,1,4,0,0,4096,6,0,3,1048576,0,23504,0,0
VirusShare_f209b1dc65c20b0dd092c22ecf123958,f209b1dc65c20b0dd092c22ecf123958,332,0,0,0,4,0,0,8520,6,0,2,1048576,0,0,0,0
eappcfg (2).dll,5d55d8465e013a9640f885e3fc2bd432,332,84,12224,10,10,175568,689,188416,14,10,6,262144,16704,1288,0,1
VirusShare_4c9579e2526d3f8325802740867a79d9,4c9579e2526d3f8325802740867a79d9,332,0,0,6,4,0,0,28672,6,0,5,1048576,32768,3144,0,0
MSBuildTaskHost.resources.ni (2).dll,756d9142f7a6133a93d23ce95ffe268f,332,28,20828,0,5,0,0,0,11,0,3,0,34112,1132,0,1
VirusShare_82e915ba3eeca3bbe1164bcfaf35c2b8,82e915ba3eeca3bbe1164bcfaf35c2b8,332,0,0,0,4,0,0,0,0,57,2,1048576,0,264,0,0
NBDoc.DLL,d37a7f0fb38861c54a6f22fbe36ace78,34404,28,7888,6,6,1557296,162,4096,9,0,5,262144,320,25800,0,1
microsoft.windows.softwarelogo.metadatavalidation.tests.dll,2b55c26686baedca10c74d0336dd2efc,34404,84,425456,10,10,496992,4468,365632,14,10,7,262144,16736,1552,0,1
VirusShare_aca4a3ca920ff0313cf1b2088897dc40,aca4a3ca920ff0313cf1b2088897dc40,332,0,0,0,1,0,0,176476,2,18,4,4096,0,0,0,0
IAStorHelp.resources (14).dll,e2c1808cfced025eb010962cffd35928,332,0,0,0,4,0,0,8192,11,0,3,1048576,34112,992,0,1
VirusShare_9e33374c3a09477a8748b2b04207667e,9e33374c3a09477a8748b2b04207667e,332,56,4384,5,5,0,0,4096,5,12,4,262144,32768,1404,0,0
VirusShare_14e49169b58c5289a769018f2e4e0250,14e49169b58c5289a769018f2e4e0250,332,0,0,0,4,0,0,188988,2,50,7,1048576,0,1932,0,0
VirusShare_6f0fc5a7ee2c0f84b6e2189dc3e0b8e4,6f0fc5a7ee2c0f84b6e2189dc3e0b8e4,332,0,0,0,5,0,0,12288,9,0,5,1048576,32768,2496,0,0
Microsoft.PowerShell.ScheduledJob (3).dll,05019a183001d46a76637e30ff1d6d01,332,0,0,0,4,0,0,8192,11,0,2,1048576,34112,0,0,1
Microsoft.TeamFoundation.TestImpact.BuildIntegration.dll,d8aa0eb4cb8dc5ba7b6ed1edcf860851,332,28,33032,0,4,0,0,8192,48,0,3,1048576,34144,1384,0,1
VirusShare_a30de074dfe04d590e1008bf0e6fc5fc,a30de074dfe04d590e1008bf0e6fc5fc,332,0,0,0,4,0,0,790528,6,0,6,1048576,33024,55360,0,0
VirusShare_7ec617a0a3794074c1f3133c95666d8a,7ec617a0a3794074c1f3133c95666d8a,332,0,0,0,4,31440,71,4096,7,10,5,1048576,0,58888,0,0
7-zip.dll,45ee6b7d26cb170d792f15b1d150e122,34404,0,0,0,4,70704,162,49152,8,0,6,1048576,352,1984,0,1
Microsoft.TeamFoundation.VersionControl.Common.Integration.resources (8).dll,3f86228ddf9fabadecd9e8d37db399b5,332,0,0,0,4,0,0,8192,11,0,3,1048576,34112,1464,0,1
imkrudt (2).dll,8b0fc0f8b5975281f48530f951307066,34404,84,65648,10,10,72304,164,57400,14,10,6,262144,16736,5640,0,1
VirusShare_c675919a3c08e8e37d73e7d965ca7303,c675919a3c08e8e37d73e7d965ca7303,332,0,0,0,4,0,0,8520,6,0,2,1048576,0,0,0,0
xrWPusd (3).dll,be26aa587be865306ead9b312b082a91,34404,28,5664,6,6,245488,107,4096,9,0,6,262144,64,13252,0,1
cewmdm (2).dll,499ae616570e0830297169ae1b91c891,332,84,15728,10,10,202368,163,212992,14,10,5,262144,16704,22096,0,1
VirusShare_260359b5e78d47fe82df29e9c7cbbb2f,260359b5e78d47fe82df29e9c7cbbb2f,332,0,0,0,4,0,0,24576,8,0,4,1048576,20,256,0,0
elsTrans (5).dll,253b2e187e47b562c58ca2a1aeea2a2c,332,28,4464,6,6,32832,189,4096,9,0,4,262144,320,1032,0,1
Microsoft.VisualStudio.TeamFoundation.VersionControl.dll,01751118ea564f7b38d24647ee3e3025,332,28,1297952,0,4,0,0,8192,48,0,3,1048576,34144,1432,0,1
VirusShare_a285e1529b2c97577e6f8b4507e745c8,a285e1529b2c97577e6f8b4507e745c8,332,0,0,0,4,0,0,0,5,12,3,1048576,0,172,0,0
cmstp (10).exe,e0a76c4154578666ad84f02b0213545c,332,28,4704,6,6,0,0,4096,9,0,4,262144,33088,3496,0,1
VirusShare_f67e347ff1828bc7b908195948663670,f67e347ff1828bc7b908195948663670,332,0,0,1,4,0,0,4096,6,0,3,1048576,0,23504,0,0
API-MS-Win-core-file-l2-1-0 (29).dll,c5212ece108d9c9f2ecdc5eab59a2753,34404,84,4096,10,10,4192,656,0,14,10,2,262144,352,1008,0,1
VirusShare_597f736c285b82e09bb68c6a0e1e4ce0,597f736c285b82e09bb68c6a0e1e4ce0,332,0,0,0,4,0,0,20480,7,0,4,1048576,0,84088,0,0
VirusShare_8d9ec4cfa0eeb33a63611b8f1305023b,8d9ec4cfa0eeb33a63611b8f1305023b,332,0,0,0,4,0,0,0,0,57,2,0,1,174,0,0
hxdsui (10).dll,8bd9dd8f8fc5a876ce73159ad63d77f4,332,0,0,8,5,0,0,0,8,0,2,1048576,1024,5436,0,1
Microsoft.VisualStudio.Tools.Office.Excel.AddInProxy.v9.0.dll,63a1e9cde10490008ba7ef47a12179d1,332,28,41228,0,4,0,0,8192,8,0,3,1048576,1344,6468,0,1
VirusShare_e31256b9768b8adf67713a92564187ef,e31256b9768b8adf67713a92564187ef,332,0,0,0,5,0,0,0,92,198,4,1048576,0,0,0,0
pcdsecondarysplash.exe,de885b790c15e380d393192fa259302e,34404,84,79904,0,5,0,0,57344,14,0,8,1048576,33120,431104,0,1
VirusShare_07449fe1a0b61fd4249e0d7207c6ae1b,07449fe1a0b61fd4249e0d7207c6ae1b,332,0,0,0,4,0,0,8520,6,0,2,1048576,0,0,0,0
VirusShare_1ca0966977e312fee4730b9a4916618d,1ca0966977e312fee4730b9a4916618d,332,0,0,0,4,0,0,8192,5,12,4,1048576,0,1095224,0,0
Microsoft.VisualStudio.ExtensionEngine.resources (13).dll,51b884ab11451cd3606f5c158b68ca14,332,0,0,0,4,0,0,8192,11,0,3,1048576,34112,976,0,1
VirusShare_292639d4db6df033dfd7dc70cc353381,292639d4db6df033dfd7dc70cc353381,332,0,0,0,5,0,0,36864,9,0,4,1048576,33088,0,0,0
Microsoft.IdentityService.Clients.ActiveDirectory.Platform.resources (9).dll,32c916c7faccfc2736cd954a61a37bb4,332,0,0,0,4,0,0,8192,11,0,3,1048576,34112,1288,0,1
VirusShare_9251b2f03a4d451879b6c89f93dec530,9251b2f03a4d451879b6c89f93dec530,332,0,0,0,4,0,0,53248,6,0,5,1048576,0,1568,0,0
shmig (10).dll,c3ebbc2a8882c74c96e3aacd836ab93a,34404,28,5552,6,6,107920,104,4096,9,0,5,262144,64,1248,0,1
VirusShare_acef974da496a4bc103ba1d29af97583,acef974da496a4bc103ba1d29af97583,332,0,0,0,4,0,0,52428,2,50,5,1048576,0,152988,0,0
VirusShare_e2a2884e42a54e37d027a69916dda6d0,e2a2884e42a54e37d027a69916dda6d0,332,28,28672,0,4,36880,389,156784,8,0,6,1048576,64,1000,0,0
VirusShare_386d77ab40b6acf71bcc6f049116bce8,386d77ab40b6acf71bcc6f049116bce8,332,0,0,0,4,0,0,8520,6,0,2,1048576,0,0,0,0
VirusShare_6277fe70b5058d58795f4165f544326e,6277fe70b5058d58795f4165f544326e,332,0,0,0,4,0,0,326212,2,50,4,1048576,0,37040,0,0
VirusShare_ec1c929aa8f204d23b3542e4dd76ed00,ec1c929aa8f204d23b3542e4dd76ed00,332,0,0,0,4,0,0,8192,6,0,4,1048576,0,1968,0,0
VirusShare_54950399ca4b21218aee167b56e064b3,54950399ca4b21218aee167b56e064b3,332,0,0,0,4,0,0,17440,6,0,5,1048576,0,0,0,0
VirusShare_5b5efecf7a7949a9b0403d75959c8ad4,5b5efecf7a7949a9b0403d75959c8ad4,332,0,0,0,4,0,0,8520,6,0,2,1048576,0,0,0,0
VirusShare_72af122a4955ac703eadb13aae579630,72af122a4955ac703eadb13aae579630,332,0,0,0,5,0,0,139264,9,0,5,1048576,32768,60176,0,0
